time_s,q_in,cod_true,cod_slow_measure,true_oxygen_load,rf_predicted_load,do_cascade,do_conventional_ff,do_rf_ff,air_sp_cascade,air_sp_conventional_ff,air_sp_rf_ff,blower_u_cascade,blower_u_conventional_ff,blower_u_rf_ff
1347.5,1.200000,1.400000,1.283772,0.956353,0.897141,1.782058,1.821328,1.986591,0.710446,0.738629,0.764922,0.718045,0.743540,0.763048
1348.0,1.200000,1.400000,1.284256,0.956348,0.897137,1.782154,1.821673,1.986965,0.710696,0.738807,0.764851,0.718146,0.743685,0.762974
1348.5,1.200000,1.400000,1.284738,0.956342,0.897134,1.782251,1.822020,1.987337,0.710945,0.738984,0.764781,0.718256,0.743829,0.762901
1349.0,1.200000,1.400000,1.285219,0.956337,0.897131,1.782350,1.822369,1.987708,0.711192,0.739159,0.764710,0.718377,0.743972,0.762829
1349.5,1.200000,1.400000,1.285697,0.956331,0.897128,1.782451,1.822719,1.988076,0.711438,0.739333,0.764639,0.718510,0.744114,0.762758
1350.0,1.200000,1.400000,1.286173,0.956326,0.897126,1.782553,1.823072,1.988443,0.711683,0.739506,0.764569,0.718655,0.744256,0.762688
1350.5,1.200000,1.400000,1.286648,0.956320,0.897123,1.782658,1.823426,1.988807,0.711929,0.739679,0.764499,0.718812,0.744397,0.762618
1351.0,1.200000,1.400000,1.287120,0.956315,0.897120,1.782764,1.823782,1.989170,0.712175,0.739850,0.764429,0.718982,0.744538,0.762550
1351.5,1.200000,1.400000,1.287590,0.956309,0.897118,1.782871,1.824140,1.989531,0.712422,0.740020,0.764359,0.719164,0.744678,0.762482
1352.0,1.200000,1.400000,1.288059,0.956304,0.897116,1.782981,1.824499,1.989890,0.712669,0.740189,0.764289,0.719360,0.744817,0.762415
1352.5,1.200000,1.400000,1.288525,0.956298,0.897113,1.783091,1.824860,1.990247,0.712918,0.740357,0.764220,0.719568,0.744955,0.762349
1353.0,1.200000,1.400000,1.288989,0.956292,0.897111,1.783204,1.825223,1.990603,0.713168,0.740524,0.764151,0.719789,0.745093,0.762283
1353.5,1.200000,1.400000,1.289452,0.956287,0.897109,1.783317,1.825587,1.990956,0.713419,0.740690,0.764082,0.720021,0.745230,0.762218
1354.0,1.200000,1.400000,1.289913,0.956281,0.897095,1.783432,1.825954,1.991308,0.713671,0.740855,0.764010,0.720261,0.745367,0.762139
1354.5,1.200000,1.400000,1.290371,0.956276,0.897080,1.783549,1.826321,1.991657,0.713924,0.741019,0.763938,0.720506,0.745503,0.762063
1355.0,1.200000,1.400000,1.290828,0.956270,0.897067,1.783667,1.826691,1.992005,0.714177,0.741182,0.763867,0.720754,0.745638,0.761988
1355.5,1.200000,1.400000,1.291283,0.956265,0.897054,1.783786,1.827061,1.992351,0.714428,0.741343,0.763796,0.720999,0.745772,0.761915
1356.0,1.200000,1.400000,1.291736,0.956259,0.897042,1.783907,1.827434,1.992696,0.714678,0.741504,0.763725,0.721239,0.745905,0.761843
1356.5,1.200000,1.400000,1.292187,0.956253,0.897030,1.784029,1.827808,1.993038,0.714925,0.741664,0.763655,0.721468,0.746038,0.761773
1357.0,1.200000,1.400000,1.292636,0.956248,0.897019,1.784153,1.828183,1.993379,0.715167,0.741823,0.763584,0.721684,0.746169,0.761704
1357.5,1.200000,1.400000,1.293084,0.956242,0.897008,1.784278,1.828560,1.993718,0.715405,0.741981,0.763514,0.721883,0.746300,0.761635
1358.0,1.200000,1.400000,1.293529,0.956237,0.896997,1.784405,1.828939,1.994055,0.715637,0.742138,0.763445,0.722063,0.746429,0.761567
1358.5,1.200000,1.400000,1.293973,0.956231,0.896987,1.784535,1.829319,1.994390,0.715863,0.742293,0.763375,0.722220,0.746558,0.761500
1359.0,1.200000,1.400000,1.294414,0.956225,0.896978,1.784667,1.829700,1.994723,0.716081,0.742448,0.763305,0.722354,0.746685,0.761434
1359.5,1.200000,1.400000,1.294854,0.956220,0.896969,1.784800,1.830083,1.995055,0.716291,0.742602,0.763236,0.722463,0.746811,0.761367
1360.0,1.200000,1.400000,1.295293,0.956214,0.896960,1.784937,1.830468,1.995385,0.716493,0.742754,0.763167,0.722548,0.746937,0.761301
1360.5,1.200000,1.400000,1.295729,0.956208,0.896951,1.785076,1.830853,1.995713,0.716687,0.742906,0.763098,0.722608,0.747061,0.761236
1361.0,1.200000,1.400000,1.296163,0.956203,0.896943,1.785218,1.831241,1.996040,0.716871,0.743057,0.763029,0.722645,0.747184,0.761170
1361.5,1.200000,1.400000,1.296596,0.956197,0.896936,1.785363,1.831629,1.996364,0.717047,0.743206,0.762960,0.722659,0.747307,0.761105
1362.0,1.200000,1.400000,1.297027,0.956192,0.896928,1.785512,1.832019,1.996687,0.717213,0.743355,0.762892,0.722654,0.747428,0.761040
1362.5,1.200000,1.400000,1.297456,0.956186,0.896921,1.785664,1.832410,1.997009,0.717372,0.743502,0.762823,0.722630,0.747548,0.760974
1363.0,1.200000,1.400000,1.297883,0.956180,0.896914,1.785819,1.832803,1.997328,0.717522,0.743648,0.762755,0.722591,0.747667,0.760909
1363.5,1.200000,1.400000,1.298309,0.956175,0.896908,1.785978,1.833197,1.997647,0.717664,0.743794,0.762686,0.722540,0.747786,0.760844
1364.0,1.200000,1.400000,1.298732,0.956169,0.896901,1.786141,1.833592,1.997963,0.717799,0.743938,0.762618,0.722479,0.747903,0.760779
1364.5,1.200000,1.400000,1.299154,0.956163,0.896896,1.786307,1.833989,1.998278,0.717927,0.744082,0.762550,0.722410,0.748019,0.760714
1365.0,1.200000,1.400000,1.299574,0.956158,0.896890,1.786478,1.834386,1.998591,0.718049,0.744224,0.762481,0.722338,0.748135,0.760648
1365.5,1.200000,1.400000,1.299993,0.956152,0.896884,1.786652,1.834786,1.998902,0.718166,0.744366,0.762413,0.722264,0.748250,0.760583
1366.0,1.200000,1.400000,1.300410,0.956146,0.896879,1.786831,1.835186,1.999212,0.718278,0.744506,0.762345,0.722192,0.748364,0.760518
1366.5,1.200000,1.400000,1.300825,0.956141,0.896874,1.787014,1.835588,1.999521,0.718386,0.744646,0.762277,0.722123,0.748477,0.760453
1367.0,1.200000,1.400000,1.301238,0.956135,0.896869,1.787200,1.835990,1.999827,0.718490,0.744784,0.762210,0.722061,0.748589,0.760388
1367.5,1.200000,1.400000,1.301649,0.956129,0.896864,1.787391,1.836394,2.000132,0.718592,0.744922,0.762142,0.722007,0.748701,0.760323
1368.0,1.200000,1.400000,1.302059,0.956123,0.896860,1.787586,1.836800,2.000436,0.718692,0.745059,0.762074,0.721963,0.748812,0.760258
1368.5,1.200000,1.400000,1.302467,0.956118,0.896856,1.787785,1.837206,2.000738,0.718790,0.745194,0.762007,0.721931,0.748922,0.760194
1369.0,1.200000,1.400000,1.302874,0.956112,0.896852,1.787987,1.837613,2.001039,0.718887,0.745329,0.761940,0.721911,0.749031,0.760130
1369.5,1.200000,1.400000,1.303278,0.956106,0.896848,1.788194,1.838022,2.001337,0.718984,0.745463,0.761873,0.721905,0.749140,0.760066
1370.0,1.200000,1.400000,1.303681,0.956101,0.896844,1.788405,1.838432,2.001635,0.719081,0.745596,0.761806,0.721913,0.749248,0.760003
1370.5,1.200000,1.400000,1.304083,0.956095,0.896840,1.788619,1.838843,2.001931,0.719179,0.745729,0.761739,0.721936,0.749355,0.759940
1371.0,1.200000,1.400000,1.304482,0.956089,0.896837,1.788837,1.839255,2.002225,0.719278,0.745860,0.761672,0.721974,0.749462,0.759878
1371.5,1.200000,1.400000,1.304880,0.956083,0.896834,1.789058,1.839668,2.002517,0.719378,0.745991,0.761606,0.722027,0.749568,0.759816
1372.0,1.200000,1.400000,1.305277,0.956078,0.896830,1.789283,1.840082,2.002809,0.719479,0.746120,0.761540,0.722095,0.749674,0.759755
1372.5,1.200000,1.400000,1.305671,0.956072,0.896827,1.789511,1.840497,2.003098,0.719582,0.746249,0.761474,0.722177,0.749779,0.759693
1373.0,1.200000,1.400000,1.306064,0.956066,0.896825,1.789742,1.840913,2.003386,0.719687,0.746377,0.761409,0.722272,0.749883,0.759633
1373.5,1.200000,1.400000,1.306456,0.956061,0.896822,1.789977,1.841330,2.003673,0.719795,0.746504,0.761343,0.722380,0.749987,0.759572
1374.0,1.200000,1.400000,1.306845,0.956055,0.896819,1.790215,1.841748,2.003958,0.719904,0.746630,0.761278,0.722500,0.750089,0.759512
1374.5,1.200000,1.400000,1.307234,0.956049,0.896817,1.790455,1.842167,2.004241,0.720016,0.746755,0.761213,0.722631,0.750192,0.759453
1375.0,1.200000,1.400000,1.307620,0.956043,0.896814,1.790699,1.842587,2.004523,0.720129,0.746880,0.761148,0.722771,0.750293,0.759393
1375.5,1.200000,1.400000,1.308005,0.956037,0.896812,1.790945,1.843008,2.004803,0.720245,0.747004,0.761084,0.722920,0.750394,0.759334
1376.0,1.200000,1.400000,1.308388,0.956032,0.896809,1.791194,1.843430,2.005082,0.720363,0.747127,0.761019,0.723076,0.750495,0.759275
1376.5,1.200000,1.400000,1.308770,0.956026,0.896807,1.791445,1.843852,2.005359,0.720483,0.747249,0.760955,0.723238,0.750594,0.759217
1377.0,1.200000,1.400000,1.309150,0.956020,0.896805,1.791699,1.844276,2.005635,0.720604,0.747370,0.760891,0.723405,0.750693,0.759158
1377.5,1.200000,1.400000,1.309529,0.956014,0.896803,1.791955,1.844700,2.005909,0.720727,0.747490,0.760827,0.723576,0.750791,0.759100
1378.0,1.200000,1.400000,1.309906,0.956009,0.896801,1.792214,1.845126,2.006182,0.720852,0.747610,0.760764,0.723749,0.750889,0.759042
1378.5,1.200000,1.400000,1.310281,0.956003,0.896800,1.792474,1.845552,2.006453,0.720977,0.747729,0.760701,0.723924,0.750986,0.758984
1379.0,1.200000,1.400000,1.310655,0.955997,0.896798,1.792737,1.845979,2.006722,0.721104,0.747847,0.760637,0.724099,0.751082,0.758927
1379.5,1.200000,1.400000,1.311027,0.955991,0.896796,1.793003,1.846406,2.006991,0.721232,0.747964,0.760574,0.724274,0.751177,0.758869
1380.0,1.200000,1.400000,1.311398,0.955985,0.896795,1.793270,1.846835,2.007257,0.721360,0.748080,0.760511,0.724446,0.751272,0.758811
1380.5,1.200000,1.400000,1.311767,0.955980,0.896793,1.793539,1.847264,2.007522,0.721489,0.748196,0.760449,0.724617,0.751366,0.758754
1381.0,1.200000,1.400000,1.312135,0.955974,0.896792,1.793810,1.847694,2.007786,0.721617,0.748311,0.760386,0.724783,0.751459,0.758696
1381.5,1.200000,1.400000,1.312501,0.955968,0.896790,1.794084,1.848125,2.008048,0.721746,0.748425,0.760324,0.724946,0.751552,0.758639
1382.0,1.200000,1.400000,1.312865,0.955962,0.896789,1.794359,1.848556,2.008308,0.721874,0.748538,0.760262,0.725104,0.751643,0.758581
1382.5,1.200000,1.400000,1.313228,0.955956,0.896787,1.794636,1.848988,2.008567,0.722002,0.748650,0.760200,0.725257,0.751735,0.758524
1383.0,1.200000,1.400000,1.313590,0.955951,0.896786,1.794915,1.849421,2.008825,0.722129,0.748762,0.760138,0.725404,0.751825,0.758467
1383.5,1.200000,1.400000,1.313950,0.955945,0.896785,1.795196,1.849855,2.009081,0.722255,0.748873,0.760076,0.725544,0.751915,0.758409
1384.0,1.200000,1.400000,1.314309,0.955939,0.896784,1.795479,1.850289,2.009336,0.722380,0.748983,0.760014,0.725679,0.752003,0.758352
1384.5,1.200000,1.400000,1.314666,0.955933,0.896783,1.795764,1.850724,2.009589,0.722504,0.749092,0.759953,0.725806,0.752092,0.758295
1385.0,1.200000,1.400000,1.315021,0.955927,0.896782,1.796051,1.851159,2.009841,0.722626,0.749200,0.759891,0.725928,0.752179,0.758238
1385.5,1.200000,1.400000,1.315375,0.955921,0.896781,1.796340,1.851595,2.010091,0.722747,0.749308,0.759830,0.726043,0.752266,0.758181
1386.0,1.200000,1.400000,1.315728,0.955916,0.896780,1.796631,1.852032,2.010340,0.722867,0.749415,0.759769,0.726153,0.752352,0.758125
1386.5,1.200000,1.400000,1.316079,0.955910,0.896779,1.796923,1.852470,2.010587,0.722985,0.749521,0.759708,0.726258,0.752437,0.758069
1387.0,1.200000,1.400000,1.316429,0.955904,0.896778,1.797218,1.852907,2.010833,0.723103,0.749626,0.759648,0.726360,0.752522,0.758013
1387.5,1.200000,1.400000,1.316777,0.955898,0.896777,1.797514,1.853346,2.011077,0.723219,0.749731,0.759587,0.726459,0.752605,0.757957
1388.0,1.200000,1.400000,1.317124,0.955892,0.896776,1.797812,1.853785,2.011320,0.723335,0.749835,0.759527,0.726557,0.752689,0.757901
1388.5,1.200000,1.400000,1.317469,0.955886,0.896776,1.798112,1.854225,2.011562,0.723451,0.749938,0.759467,0.726655,0.752771,0.757845
1389.0,1.200000,1.400000,1.317813,0.955880,0.896775,1.798414,1.854665,2.011802,0.723566,0.750040,0.759407,0.726754,0.752853,0.757789
1389.5,1.200000,1.400000,1.318155,0.955875,0.896774,1.798717,1.855105,2.012040,0.723682,0.750142,0.759347,0.726857,0.752934,0.757733
1390.0,1.200000,1.400000,1.318496,0.955869,0.896773,1.799022,1.855547,2.012278,0.723798,0.750242,0.759287,0.726963,0.753015,0.757678
1390.5,1.200000,1.400000,1.318836,0.955863,0.896773,1.799329,1.855988,2.012514,0.723916,0.750342,0.759228,0.727074,0.753094,0.757622
1391.0,1.200000,1.400000,1.319174,0.955857,0.896772,1.799637,1.856430,2.012748,0.724034,0.750442,0.759168,0.727191,0.753174,0.757567
1391.5,1.200000,1.400000,1.319511,0.955851,0.896772,1.799946,1.856873,2.012981,0.724154,0.750540,0.759109,0.727315,0.753252,0.757511
1392.0,1.200000,1.400000,1.319846,0.955845,0.896771,1.800257,1.857316,2.013213,0.724276,0.750638,0.759050,0.727447,0.753330,0.757456
1392.5,1.200000,1.400000,1.320180,0.955839,0.896770,1.800569,1.857760,2.013443,0.724400,0.750735,0.758990,0.727587,0.753408,0.757400
1393.0,1.200000,1.400000,1.320513,0.955833,0.896770,1.800882,1.858204,2.013672,0.724526,0.750832,0.758932,0.727734,0.753484,0.757345
1393.5,1.200000,1.400000,1.320844,0.955827,0.896769,1.801197,1.858648,2.013899,0.724654,0.750928,0.758873,0.727890,0.753561,0.757290
1394.0,1.200000,1.400000,1.321174,0.955822,0.896769,1.801512,1.859093,2.014125,0.724785,0.751023,0.758814,0.728054,0.753636,0.757235
1394.5,1.200000,1.400000,1.321502,0.955816,0.896768,1.801829,1.859538,2.014350,0.724919,0.751117,0.758755,0.728226,0.753711,0.757180
1395.0,1.200000,1.400000,1.321829,0.955810,0.896768,1.802146,1.859984,2.014573,0.725055,0.751210,0.758697,0.728405,0.753786,0.757125
1395.5,1.200000,1.400000,1.322155,0.955804,0.896768,1.802464,1.860430,2.014795,0.725194,0.751303,0.758639,0.728591,0.753859,0.757070
1396.0,1.200000,1.400000,1.322479,0.955798,0.896767,1.802782,1.860876,2.015016,0.725335,0.751396,0.758581,0.728782,0.753933,0.757015
1396.5,1.200000,1.400000,1.322802,0.955792,0.896767,1.803101,1.861323,2.015235,0.725479,0.751487,0.758522,0.728979,0.754005,0.756961
1397.0,1.200000,1.400000,1.323124,0.955786,0.896766,1.803421,1.861770,2.015453,0.725624,0.751578,0.758465,0.729180,0.754077,0.756907
1397.5,1.200000,1.400000,1.323444,0.955780,0.896766,1.803741,1.862217,2.015669,0.725772,0.751668,0.758407,0.729384,0.754149,0.756852
1398.0,1.200000,1.400000,1.323763,0.955774,0.896766,1.804061,1.862665,2.015884,0.725922,0.751757,0.758349,0.729590,0.754219,0.756798
1398.5,1.200000,1.400000,1.324081,0.955768,0.896765,1.804382,1.863113,2.016098,0.726074,0.751846,0.758292,0.729798,0.754290,0.756744
1399.0,1.200000,1.400000,1.324397,0.955762,0.896765,1.804703,1.863561,2.016311,0.726227,0.751934,0.758234,0.730006,0.754359,0.756690
1399.5,1.200000,1.400000,1.324712,0.955756,0.896765,1.805024,1.864010,2.016522,0.726381,0.752022,0.758177,0.730213,0.754428,0.756637
1400.0,1.200000,1.400000,1.325026,0.955750,0.896764,1.805345,1.864458,2.016732,0.726537,0.752108,0.758120,0.730418,0.754497,0.756583
1400.5,1.200000,1.400000,1.325338,0.955744,0.896764,1.805667,1.864908,2.016940,0.726693,0.752195,0.758063,0.730621,0.754565,0.756529
1401.0,1.200000,1.400000,1.325650,0.955739,0.896764,1.805989,1.865357,2.017148,0.726849,0.752280,0.758006,0.730820,0.754632,0.756476
1401.5,1.200000,1.400000,1.325959,0.955733,0.896764,1.806311,1.865806,2.017354,0.727006,0.752365,0.757949,0.731015,0.754699,0.756422
1402.0,1.200000,1.400000,1.326268,0.955727,0.896598,1.806633,1.866256,2.017558,0.727162,0.752449,0.757850,0.731205,0.754765,0.756184
1402.5,1.200000,1.400000,1.326575,0.955721,0.896438,1.806955,1.866706,2.017762,0.727319,0.752532,0.757752,0.731390,0.754830,0.755967
1403.0,1.200000,1.400000,1.326881,0.955715,0.896286,1.807277,1.867156,2.017964,0.727475,0.752615,0.757656,0.731569,0.754895,0.755769
1403.5,1.200000,1.400000,1.327186,0.955709,0.896140,1.807599,1.867607,2.018165,0.727630,0.752697,0.757562,0.731742,0.754960,0.755589
1404.0,1.200000,1.400000,1.327489,0.955703,0.896000,1.807922,1.868057,2.018364,0.727784,0.752778,0.757469,0.731909,0.755023,0.755425
1404.5,1.200000,1.400000,1.327791,0.955697,0.895865,1.808244,1.868508,2.018562,0.727938,0.752859,0.757378,0.732069,0.755086,0.755276
1405.0,1.200000,1.400000,1.328092,0.955691,0.895737,1.808567,1.868959,2.018759,0.728090,0.752939,0.757289,0.732222,0.755149,0.755140
1405.5,1.200000,1.400000,1.328392,0.955685,0.895613,1.808890,1.869410,2.018955,0.728241,0.753019,0.757201,0.732369,0.755211,0.755016
1406.0,1.200000,1.400000,1.328690,0.955679,0.895495,1.809213,1.869861,2.019150,0.728390,0.753098,0.757115,0.732509,0.755272,0.754903
1406.5,1.200000,1.400000,1.328987,0.955673,0.895382,1.809537,1.870313,2.019343,0.728538,0.753176,0.757029,0.732643,0.755333,0.754799
1407.0,1.200000,1.400000,1.329283,0.955667,0.895274,1.809860,1.870764,2.019535,0.728684,0.753254,0.756946,0.732770,0.755394,0.754704
1407.5,1.200000,1.400000,1.329578,0.955661,0.895170,1.810184,1.871216,2.019726,0.728829,0.753330,0.756863,0.732892,0.755453,0.754616
1408.0,1.200000,1.400000,1.329871,0.955655,0.895070,1.810509,1.871668,2.019915,0.728972,0.753407,0.756782,0.733009,0.755513,0.754535
1408.5,1.200000,1.400000,1.330163,0.955649,0.894974,1.810833,1.872120,2.020104,0.729113,0.753482,0.756702,0.733120,0.755571,0.754460
1409.0,1.200000,1.400000,1.330454,0.955643,0.894883,1.811158,1.872572,2.020291,0.729253,0.753558,0.756623,0.733226,0.755629,0.754390
1409.5,1.200000,1.400000,1.330744,0.955637,0.894795,1.811483,1.873024,2.020477,0.729391,0.753632,0.756546,0.733329,0.755687,0.754324
1410.0,1.200000,1.400000,1.331033,0.955631,0.894711,1.811809,1.873476,2.020661,0.729527,0.753706,0.756469,0.733427,0.755744,0.754263
1410.5,1.200000,1.400000,1.331320,0.955625,0.894631,1.812135,1.873928,2.020845,0.729662,0.753779,0.756393,0.733523,0.755800,0.754205
1411.0,1.200000,1.400000,1.331606,0.955619,0.894553,1.812462,1.874380,2.021027,0.729795,0.753852,0.756319,0.733615,0.755856,0.754150
1411.5,1.200000,1.400000,1.331891,0.955613,0.894479,1.812789,1.874832,2.021208,0.729926,0.753923,0.756245,0.733706,0.755911,0.754097
1412.0,1.200000,1.400000,1.332175,0.955607,0.894408,1.813116,1.875284,2.021388,0.730057,0.753995,0.756172,0.733794,0.755966,0.754047
1412.5,1.200000,1.400000,1.332458,0.955601,0.894341,1.813444,1.875737,2.021567,0.730186,0.754066,0.756100,0.733881,0.756020,0.753998
1413.0,1.200000,1.400000,1.332739,0.955595,0.894275,1.813773,1.876189,2.021744,0.730313,0.754136,0.756029,0.733968,0.756074,0.753951
1413.5,1.200000,1.400000,1.333019,0.955589,0.894213,1.814102,1.876641,2.021921,0.730440,0.754205,0.755959,0.734054,0.756127,0.753906
1414.0,1.200000,1.400000,1.333298,0.955583,0.894153,1.814431,1.877094,2.022096,0.730566,0.754274,0.755889,0.734140,0.756180,0.753861
1414.5,1.200000,1.400000,1.333576,0.955577,0.894096,1.814761,1.877546,2.022270,0.730690,0.754343,0.755820,0.734227,0.756232,0.753817
1415.0,1.200000,1.400000,1.333853,0.955571,0.894041,1.815091,1.877998,2.022443,0.730814,0.754410,0.755752,0.734314,0.756284,0.753774
1415.5,1.200000,1.400000,1.334129,0.955565,0.893988,1.815422,1.878451,2.022615,0.730937,0.754478,0.755685,0.734402,0.756335,0.753731
1416.0,1.200000,1.400000,1.334403,0.955559,0.893938,1.815754,1.878903,2.022786,0.731060,0.754544,0.755618,0.734492,0.756386,0.753689
1416.5,1.200000,1.400000,1.334676,0.955553,0.893890,1.816085,1.879355,2.022955,0.731182,0.754610,0.755552,0.734583,0.756436,0.753647
1417.0,1.200000,1.400000,1.334949,0.955547,0.893843,1.816418,1.879807,2.023124,0.731304,0.754676,0.755487,0.734676,0.756486,0.753605
1417.5,1.200000,1.400000,1.335220,0.955541,0.893799,1.816750,1.880259,2.023291,0.731425,0.754741,0.755422,0.734771,0.756535,0.753564
1418.0,1.200000,1.400000,1.335490,0.955535,0.893756,1.817083,1.880711,2.023457,0.731545,0.754805,0.755358,0.734867,0.756584,0.753522
1418.5,1.200000,1.400000,1.335758,0.955529,0.893716,1.817417,1.881163,2.023622,0.731666,0.754869,0.755294,0.734964,0.756632,0.753480
1419.0,1.200000,1.400000,1.336026,0.955523,0.893676,1.817751,1.881615,2.023786,0.731786,0.754932,0.755231,0.735063,0.756680,0.753438
1419.5,1.200000,1.400000,1.336293,0.955517,0.893639,1.818085,1.882067,2.023949,0.731905,0.754994,0.755169,0.735162,0.756727,0.753396
1420.0,1.200000,1.400000,1.336558,0.955511,0.893603,1.818420,1.882519,2.024110,0.732024,0.755056,0.755107,0.735262,0.756774,0.753354
1420.5,1.200000,1.400000,1.336822,0.955505,0.893569,1.818755,1.882970,2.024271,0.732143,0.755118,0.755045,0.735362,0.756820,0.753312
1421.0,1.200000,1.400000,1.337086,0.955498,0.893536,1.819091,1.883422,2.024431,0.732260,0.755179,0.754984,0.735462,0.756866,0.753269
1421.5,1.200000,1.400000,1.337348,0.955492,0.893504,1.819427,1.883873,2.024589,0.732378,0.755239,0.754924,0.735562,0.756911,0.753226
1422.0,1.200000,1.400000,1.337609,0.955486,0.893474,1.819763,1.884324,2.024746,0.732494,0.755299,0.754863,0.735660,0.756956,0.753184
1422.5,1.200000,1.400000,1.337869,0.955480,0.893445,1.820100,1.884775,2.024903,0.732609,0.755358,0.754804,0.735756,0.757001,0.753140
1423.0,1.200000,1.400000,1.338128,0.955474,0.893417,1.820437,1.885226,2.025058,0.732723,0.755417,0.754744,0.735851,0.757045,0.753097
1423.5,1.200000,1.400000,1.338385,0.955468,0.893411,1.820775,1.885677,2.025212,0.732837,0.755475,0.754691,0.735942,0.757088,0.753076
1424.0,1.200000,1.400000,1.338642,0.955462,0.893405,1.821113,1.886127,2.025365,0.732948,0.755533,0.754638,0.736031,0.757131,0.753053
1424.5,1.200000,1.400000,1.338898,0.955456,0.893399,1.821452,1.886578,2.025517,0.733059,0.755590,0.754584,0.736117,0.757174,0.753027
