time_s,q_in_norm,c_in_norm,load_disturbance_mgL,do_cascade,do_feedforward_cascade,air_sp_cascade,air_sp_feedforward_cascade,air_flow_cascade,air_flow_feedforward_cascade,blower_u_cascade,blower_u_feedforward_cascade,feedforward_air_base
2291.5,1.2,1.4,-0.88,2.00078883210643,2.00196287040699,0.719890443140146,0.719936247543666,0.719890208493411,0.719936491602267,0.719892240194985,0.719932658000021,0.687499999999995
2292,1.2,1.4,-0.88,2.00078540199022,2.00195682297928,0.719890516819309,0.719936118966118,0.719890279782788,0.719936360571248,0.719892347174705,0.719932560671707,0.687499999999995
2292.5,1.2,1.4,-0.88,2.00078198120804,2.0019507900366,0.719890591702076,0.719935991535722,0.719890352294163,0.719936230697658,0.719892455124053,0.719932464363541,0.687499999999995
2293,1.2,1.4,-0.88,2.00077856975394,2.00194477155497,0.719890667779877,0.719935865247803,0.719890426018873,0.719936101976779,0.719892564035468,0.719932369071269,0.687499999999995
2293.5,1.2,1.4,-0.88,2.00077516762188,2.00193876751039,0.719890745044116,0.719935740097674,0.719890500948283,0.719935974403904,0.719892673901159,0.71993227479054,0.687499999999995
2294,1.2,1.4,-0.88,2.00077177480571,2.00193277787889,0.719890823486319,0.719935616080693,0.719890577073798,0.719935847974346,0.719892784713741,0.71993218151715,0.687499999999995
2294.5,1.2,1.4,-0.88,2.00076839129918,2.0019268026365,0.719890903097964,0.719935493192206,0.719890654386855,0.719935722683427,0.719892896465512,0.719932089246796,0.687499999999995
2295,1.2,1.4,-0.88,2.00076501709593,2.00192084175923,0.719890983870635,0.719935371427585,0.71989073287893,0.719935598526487,0.719893009149101,0.719931997975233,0.687499999999995
2295.5,1.2,1.4,-0.88,2.00076165218951,2.00191489522314,0.719891065795905,0.71993525078221,0.719890812541531,0.719935475498878,0.719893122756973,0.719931907698208,0.687499999999995
2296,1.2,1.4,-0.88,2.00075829657336,2.00190896300426,0.719891148865394,0.719935131251485,0.719890893366203,0.719935353595966,0.719893237281681,0.719931818411526,0.687499999999995
2296.5,1.2,1.4,-0.88,2.00075495024082,2.00190304507863,0.71989123307075,0.719935012830816,0.719890975344522,0.719935232813132,0.719893352715785,0.719931730110951,0.687499999999995
2297,1.2,1.4,-0.88,2.00075161318515,2.0018971414223,0.719891318403668,0.719934895515633,0.719891058468102,0.719935113145772,0.719893469051923,0.719931642792307,0.687499999999995
2297.5,1.2,1.4,-0.88,2.00074828539947,2.00189125201133,0.719891404855869,0.71993477930137,0.71989114272859,0.719934994589292,0.719893586282737,0.719931556451377,0.687499999999995
2298,1.2,1.4,-0.88,2.00074496687685,2.00188537682177,0.719891492419121,0.719934664183489,0.719891228117669,0.719934877139116,0.719893704400951,0.719931471084034,0.687499999999995
2298.5,1.2,1.4,-0.88,2.00074165761023,2.00187951582971,0.719891581085199,0.71993455015745,0.719891314627054,0.719934760790682,0.719893823399208,0.719931386686078,0.687499999999995
2299,1.2,1.4,-0.88,2.00073835759245,2.0018736690112,0.719891670845943,0.719934437218742,0.719891402248496,0.719934645539439,0.719893943270313,0.7199313032534,0.687499999999995
2299.5,1.2,1.4,-0.88,2.00073506681629,2.00186783634233,0.719891761693219,0.719934325362847,0.719891490973781,0.719934531380852,0.719894064007067,0.719931220781817,0.687499999999995
2300,1.2,1.4,-0.88,2.00073178527439,2.00186201779919,0.719891853618903,0.71993421458529,0.719891580794728,0.719934418310399,0.719894185602194,0.719931139267269,0.687499999999995
2300.5,1.2,1.4,-0.88,2.00072851295934,2.00185621335786,0.719891946614929,0.719934104881579,0.71989167170319,0.719934306323572,0.719894308048573,0.719931058705591,0.687499999999995
2301,1.2,1.4,-0.88,2.00072524986359,2.00185042299444,0.719892040673264,0.719933996247263,0.719891763691053,0.719934195415877,0.719894431339086,0.719930979092739,0.687499999999995
2301.5,1.2,1.4,-0.88,2.00072199597953,2.00184464668504,0.719892135785894,0.719933888677882,0.719891856750238,0.719934085582835,0.719894555466608,0.719930900424596,0.687499999999995
2302,1.2,1.4,-0.88,2.00071875129945,2.00183888440578,0.719892231944854,0.719933782169003,0.7198919508727,0.719933976819977,0.719894680424092,0.719930822697101,0.687499999999995
2302.5,1.2,1.4,-0.88,2.00071551581554,2.00183313613276,0.719892329142202,0.7199336767162,0.719892046050426,0.719933869122851,0.719894806204487,0.719930745906187,0.687499999999995
2303,1.2,1.4,-0.88,2.00071228951991,2.00182740184212,0.719892427370058,0.719933572315078,0.719892142275442,0.719933762487018,0.719894932800894,0.719930670047874,0.687499999999995
2303.5,1.2,1.4,-0.88,2.00070907240457,2.00182168151,0.719892526620513,0.719933468961223,0.7198922395398,0.719933656908052,0.719895060206172,0.719930595118044,0.687499999999995
2304,1.2,1.4,-0.88,2.00070586446144,2.00181597511253,0.719892626885772,0.719933366650263,0.719892337835592,0.719933552381541,0.719895188413572,0.719930521112732,0.687499999999995
2304.5,1.2,1.4,-0.88,2.00070266568237,2.00181028262585,0.719892728157978,0.719933265377824,0.719892437154937,0.719933448903087,0.71989531741594,0.719930448027903,0.687499999999995
2305,1.2,1.4,-0.88,2.00069947605909,2.00180460402614,0.719892830429402,0.719933165139552,0.719892537489992,0.719933346468303,0.719895447206599,0.719930375859575,0.687499999999995
2305.5,1.2,1.4,-0.88,2.00069629558327,2.00179893928955,0.719892933692308,0.719933065931112,0.719892638832949,0.719933245072819,0.719895577778694,0.719930304603789,0.687499999999995
2306,1.2,1.4,-0.88,2.00069312424648,2.00179328839226,0.719893037938962,0.719932967748174,0.719892741176027,0.719933144712278,0.719895709125289,0.719930234256579,0.687499999999995
2306.5,1.2,1.4,-0.88,2.0006899620402,2.00178765131045,0.719893143161693,0.719932870586411,0.719892844511479,0.719933045382333,0.719895841239599,0.719930164813935,0.687499999999995
2307,1.2,1.4,-0.88,2.00068680895584,2.00178202802031,0.719893249352887,0.719932774441536,0.719892948831596,0.719932947078655,0.71989597411499,0.719930096271972,0.687499999999995
2307.5,1.2,1.4,-0.88,2.00068366498471,2.00177641849804,0.719893356504921,0.719932679309251,0.719893054128698,0.719932849796924,0.719896107744654,0.719930028626728,0.687499999999995
2308,1.2,1.4,-0.88,2.00068053011804,2.00177082271984,0.71989346461021,0.719932585185285,0.719893160395137,0.719932753532836,0.719896242121854,0.719929961874296,0.687499999999995
2308.5,1.2,1.4,-0.88,2.00067740434698,2.00176524066193,0.719893573661247,0.719932492065374,0.719893267623302,0.7199326582821,0.719896377240084,0.719929896010762,0.687499999999995
2309,1.2,1.4,-0.88,2.00067428766259,2.00175967230054,0.719893683650478,0.719932399945268,0.719893375805608,0.719932564040438,0.719896513092501,0.719929831032233,0.687499999999995
2309.5,1.2,1.4,-0.88,2.00067118005586,2.0017541176119,0.71989379457046,0.719932308820735,0.71989348493451,0.719932470803585,0.719896649672655,0.71992976693484,0.687499999999995
2310,1.2,1.4,-0.88,2.00066808151768,2.00174857657226,0.719893906413717,0.719932218687558,0.719893595002488,0.71993237856729,0.719896786973842,0.719929703714735,0.687499999999995
2310.5,1.2,1.4,-0.88,2.00066499203887,2.00174304915786,0.719894019172871,0.719932129541512,0.71989370600206,0.719932287327313,0.719896924989661,0.719929641367998,0.687499999999995
2311,1.2,1.4,-0.88,2.00066191161017,2.00173753534498,0.71989413284051,0.719932041378411,0.719893817925773,0.719932197079431,0.71989706371346,0.719929579890828,0.687499999999995
2311.5,1.2,1.4,-0.88,2.00065884022223,2.00173203510987,0.719894247409297,0.719931954194076,0.719893930766208,0.71993210781943,0.719897203138812,0.719929519279412,0.687499999999995
2312,1.2,1.4,-0.88,2.00065577786565,2.00172654842884,0.719894362871918,0.719931867984322,0.719894044515977,0.719932019543111,0.719897343259272,0.719929459529867,0.687499999999995
2312.5,1.2,1.4,-0.88,2.00065272453091,2.00172107527817,0.719894479221082,0.719931782745008,0.719894159167724,0.719931932246289,0.719897484068383,0.719929400638456,0.687499999999995
2313,1.2,1.4,-0.88,2.00064968020845,2.00171561563415,0.719894596449534,0.719931698471973,0.719894274714124,0.71993184592479,0.719897625559746,0.719929342601308,0.687499999999995
2313.5,1.2,1.4,-0.88,2.0006466448886,2.00171016947311,0.719894714550043,0.719931615161098,0.719894391147885,0.719931760574454,0.719897767726954,0.7199292854147,0.687499999999995
2314,1.2,1.4,-0.88,2.00064361856163,2.00170473677137,0.719894833515451,0.719931532808268,0.71989450846175,0.719931676191134,0.719897910563813,0.719929229074867,0.687499999999995
2314.5,1.2,1.4,-0.88,2.00064060121774,2.00169931750527,0.719894953338568,0.719931451409364,0.719894626648487,0.719931592770696,0.719898054063871,0.719929173578001,0.687499999999995
2315,1.2,1.4,-0.88,2.00063759284704,2.00169391165114,0.719895074012261,0.719931370960302,0.719894745700898,0.719931510309019,0.719898198220826,0.719929118920383,0.687499999999995
2315.5,1.2,1.4,-0.88,2.00063459343958,2.00168851918534,0.71989519552947,0.719931291456993,0.719894865611821,0.719931428801993,0.719898343028589,0.719929065098248,0.687499999999995
2316,1.2,1.4,-0.88,2.00063160298532,2.00168314008425,0.719895317883084,0.719931212895381,0.719894986374118,0.719931348245524,0.719898488480731,0.719929012107921,0.687499999999995
2316.5,1.2,1.4,-0.88,2.00062862147415,2.00167777432423,0.719895441066102,0.719931135271403,0.719895107980688,0.719931268635528,0.719898634571207,0.719928959945646,0.687499999999995
2317,1.2,1.4,-0.88,2.00062564889591,2.00167242188168,0.719895565071505,0.719931058581023,0.719895230424458,0.719931189967936,0.719898781293788,0.71992890860776,0.687499999999995
2317.5,1.2,1.4,-0.88,2.00062268524033,2.00166708273299,0.719895689892333,0.719930982820201,0.719895353698389,0.719931112238689,0.719898928642381,0.719928858090521,0.687499999999995
2318,1.2,1.4,-0.88,2.0006197304971,2.00166175685459,0.719895815521624,0.719930907984939,0.719895477795469,0.719931035443744,0.719899076610795,0.719928808390336,0.687499999999995
2318.5,1.2,1.4,-0.88,2.00061678465582,2.00165644422288,0.719895941952474,0.719930834071211,0.719895602708719,0.719930959579067,0.719899225192975,0.719928759503443,0.687499999999995
2319,1.2,1.4,-0.88,2.00061384770602,2.00165114481432,0.719896069178014,0.719930761075048,0.719895728431193,0.719930884640641,0.719899374382922,0.719928711426292,0.687499999999995
2319.5,1.2,1.4,-0.88,2.00061091963718,2.00164585860534,0.719896197191377,0.719930688992446,0.719895854955971,0.719930810624458,0.719899524174536,0.719928664155131,0.687499999999995
2320,1.2,1.4,-0.88,2.00060800043868,2.00164058557241,0.719896325985749,0.71993061781946,0.719895982276166,0.719930737526523,0.719899674561847,0.719928617686421,0.687499999999995
2320.5,1.2,1.4,-0.88,2.00060509009986,2.00163532569199,0.719896455554356,0.719930547552128,0.719896110384926,0.719930665342856,0.719899825538945,0.719928572016514,0.687499999999995
2321,1.2,1.4,-0.88,2.00060218860996,2.00163007894057,0.719896585890419,0.719930478186505,0.719896239275422,0.719930594069487,0.71989997709981,0.719928527141785,0.687499999999995
2321.5,1.2,1.4,-0.88,2.0005992959582,2.00162484529465,0.719896716987218,0.719930409718667,0.71989636894086,0.71993052370246,0.719900129238559,0.71992848305866,0.687499999999995
2322,1.2,1.4,-0.88,2.00059641213368,2.00161962473074,0.719896848838048,0.719930342144688,0.719896499374474,0.719930454237828,0.719900281949283,0.719928439763524,0.687499999999995
2322.5,1.2,1.4,-0.88,2.00059353712546,2.00161441722535,0.719896981436258,0.719930275460681,0.719896630569532,0.719930385671663,0.719900435226201,0.719928397252877,0.687499999999995
2323,1.2,1.4,-0.88,2.00059067092255,2.00160922275502,0.719897114775197,0.719930209662736,0.719896762519328,0.719930318000044,0.719900589063429,0.719928355523079,0.687499999999995
2323.5,1.2,1.4,-0.88,2.00058781351385,2.0016040412963,0.71989724884825,0.719930144746986,0.719896895217188,0.719930251219064,0.719900743455133,0.719928314570639,0.687499999999995
2324,1.2,1.4,-0.88,2.00058496488825,2.00159887282575,0.719897383648837,0.719930080709556,0.719897028656466,0.719930185324828,0.719900898395531,0.719928274391989,0.687499999999995
2324.5,1.2,1.4,-0.88,2.00058212503452,2.00159371731993,0.719897519170428,0.719930017546587,0.71989716283055,0.719930120313453,0.719901053878972,0.719928234983585,0.687499999999995
2325,1.2,1.4,-0.88,2.00057929394141,2.00158857475545,0.719897655406495,0.719929955254248,0.719897297732854,0.71993005618107,0.719901209899689,0.719928196341964,0.687499999999995
2325.5,1.2,1.4,-0.88,2.00057647159759,2.0015834451089,0.719897792350543,0.719929893828699,0.719897433356825,0.719929992923821,0.719901366451972,0.719928158463588,0.687499999999995
2326,1.2,1.4,-0.88,2.00057365799167,2.00157832835688,0.719897929996113,0.71992983326613,0.719897569695936,0.71992993053786,0.719901523530156,0.719928121345002,0.687499999999995
2326.5,1.2,1.4,-0.88,2.00057085311219,2.00157322447604,0.719898068336761,0.719929773562723,0.71989770674369,0.719929869019354,0.719901681128549,0.719928084982676,0.687499999999995
2327,1.2,1.4,-0.88,2.00056805694763,2.001568133443,0.719898207366111,0.719929714714688,0.719897844493622,0.719929808364481,0.719901839241662,0.719928049373163,0.687499999999995
2327.5,1.2,1.4,-0.88,2.00056526948643,2.00156305523443,0.719898347077789,0.719929656718244,0.719897982939298,0.719929748569432,0.719901997863893,0.719928014513006,0.687499999999995
2328,1.2,1.4,-0.88,2.00056249071694,2.00155798982699,0.719898487465433,0.71992959956962,0.719898122074308,0.719929689630409,0.719902156989606,0.719927980398764,0.687499999999995
2328.5,1.2,1.4,-0.88,2.00055972062747,2.00155293719737,0.719898628522734,0.719929543265055,0.719898261892275,0.719929631543629,0.719902316613298,0.719927947026987,0.687499999999995
2329,1.2,1.4,-0.88,2.00055695920627,2.00154789732226,0.719898770243398,0.719929487800808,0.719898402386846,0.719929574305317,0.719902476729427,0.719927914394276,0.687499999999995
2329.5,1.2,1.4,-0.88,2.00055420644151,2.00154287017837,0.719898912621201,0.719929433173137,0.719898543551707,0.719929517911713,0.719902637332656,0.719927882497184,0.687499999999995
2330,1.2,1.4,-0.88,2.00055146232134,2.00153785574244,0.719899055649877,0.719929379378321,0.719898685380562,0.719929462359066,0.719902798417371,0.719927851332321,0.687499999999995
2330.5,1.2,1.4,-0.88,2.00054872683382,2.00153285399119,0.71989919932325,0.719929326412654,0.719898827867152,0.719929407643641,0.719902959978248,0.719927820896313,0.687499999999995
2331,1.2,1.4,-0.88,2.00054599996696,2.00152786490139,0.719899343635157,0.719929274272434,0.719898971005244,0.719929353761712,0.71990312200992,0.719927791185771,0.687499999999995
2331.5,1.2,1.4,-0.88,2.00054328170872,2.00152288844981,0.719899488579413,0.719929222953975,0.71989911478863,0.719929300709566,0.719903284506825,0.71992776219733,0.687499999999995
2332,1.2,1.4,-0.88,2.000540572047,2.00151792461323,0.719899634149956,0.719929172453596,0.719899259211137,0.719929248483501,0.719903447463847,0.719927733927609,0.687499999999995
2332.5,1.2,1.4,-0.88,2.00053787096965,2.00151297336844,0.719899780340664,0.719929122767645,0.719899404266616,0.719929197079828,0.71990361087551,0.71992770637331,0.687499999999995
2333,1.2,1.4,-0.88,2.00053517846447,2.00150803469227,0.719899927145504,0.719929073892462,0.71989954994895,0.719929146494869,0.719903774736618,0.719927679531059,0.687499999999995
2333.5,1.2,1.4,-0.88,2.00053249451917,2.00150310856155,0.719900074558435,0.719929025824398,0.719899696252047,0.719929096724956,0.719903939041855,0.7199276533975,0.687499999999995
2334,1.2,1.4,-0.88,2.00052981912146,2.00149819495312,0.71990022257345,0.719928978559843,0.719899843169844,0.719929047766438,0.719904103785951,0.719927627969394,0.687499999999995
2334.5,1.2,1.4,-0.88,2.00052715225896,2.00149329384384,0.719900371184591,0.719928932095168,0.719899990696307,0.719928999615669,0.719904268963751,0.719927603243389,0.687499999999995
2335,1.2,1.4,-0.88,2.00052449391924,2.00148840521059,0.719900520385912,0.719928886426767,0.719900138825432,0.71992895226902,0.71990443457006,0.719927579216187,0.687499999999995
2335.5,1.2,1.4,-0.88,2.00052184408983,2.00148352903026,0.719900670171497,0.719928841551053,0.719900287551242,0.719928905722871,0.719904600599722,0.719927555884539,0.687499999999995
2336,1.2,1.4,-0.88,2.0005192027582,2.00147866527975,0.719900820535446,0.719928797464446,0.719900436867785,0.719928859973614,0.71990476704754,0.719927533245181,0.687499999999995
2336.5,1.2,1.4,-0.88,2.00051656991178,2.001473813936,0.719900971471904,0.719928754163365,0.71990058676914,0.719928815017654,0.719904933908435,0.719927511294806,0.687499999999995
2337,1.2,1.4,-0.88,2.00051394553793,2.00146897497594,0.719901122975031,0.719928711644255,0.719900737249412,0.719928770851405,0.719905101177287,0.719927490030188,0.687499999999995
2337.5,1.2,1.4,-0.88,2.00051132962397,2.00146414837653,0.719901275039031,0.719928669903569,0.719900888302734,0.719928727471295,0.719905268849091,0.719927469448088,0.687499999999995
2338,1.2,1.4,-0.88,2.00050872215719,2.00145933411474,0.719901427658108,0.719928628937772,0.719901039923267,0.719928684873761,0.719905436918719,0.719927449545285,0.687499999999995
2338.5,1.2,1.4,-0.88,2.00050612312479,2.00145453216756,0.719901580826545,0.719928588743342,0.719901192105202,0.719928643055255,0.719905605381319,0.719927430318574,0.687499999999995
2339,1.2,1.4,-0.88,2.00050353251395,2.00144974251198,0.719901734538584,0.719928549316756,0.719901344842754,0.719928602012236,0.719905774231751,0.719927411764706,0.687499999999995
2339.5,1.2,1.4,-0.88,2.00050095031179,2.00144496512505,0.719901888788552,0.719928510654519,0.719901498130167,0.719928561741179,0.719905943465154,0.719927393880515,0.687499999999995
